PREMIUM_ID,CONTRACT_ID,MNT_COTISATION,DT_ENCAISSEMENT,ECHEANCE_DATE
PRM0003447,CTR00405,4988.17,2022-07-07,2022-04-01
PRM0003448,CTR00405,4988.17,2022-10-18,2022-07-01
PRM0003449,CTR00405,4988.17,2023-01-09,2022-10-01
PRM0003450,CTR00405,5641.06,2023-04-18,2023-01-01
PRM0003451,CTR00405,5641.06,2023-07-07,2023-04-01
PRM0003452,CTR00406,14839.19,2022-04-12,2022-01-01
PRM0003453,CTR00406,14839.19,2022-07-18,2022-04-01
PRM0003454,CTR00406,14839.19,2022-10-12,2022-07-01
PRM0003455,CTR00406,14839.19,2023-01-10,2022-10-01
PRM0003456,CTR00406,15161.96,2023-04-13,2023-01-01
PRM0003457,CTR00406,15161.96,2023-07-21,2023-04-01
PRM0003458,CTR00406,15161.96,2023-10-03,2023-07-01
PRM0003459,CTR00406,15161.96,2024-01-14,2023-10-01
PRM0003460,CTR00406,16383.32,2024-04-02,2024-01-01
PRM0003461,CTR00406,16383.32,2024-07-01,2024-04-01
PRM0003462,CTR00406,16383.32,2024-10-01,2024-07-01
PRM0003463,CTR00406,16383.32,2025-01-11,2024-10-01
PRM0003464,CTR00406,18503.08,2025-04-09,2025-01-01
PRM0003465,CTR00406,18503.08,2025-07-07,2025-04-01
PRM0003466,CTR00406,18503.08,2025-10-08,2025-07-01
PRM0003467,CTR00407,7022.58,2022-04-07,2022-01-01
PRM0003468,CTR00407,3511.29,2022-10-06,2022-07-01
PRM0003469,CTR00407,3511.29,2023-01-02,2022-10-01
PRM0003470,CTR00407,3665.75,2023-04-05,2023-01-01
PRM0003471,CTR00407,3665.75,2023-07-05,2023-04-01
PRM0003472,CTR00407,3665.75,2023-10-18,2023-07-01
PRM0003473,CTR00407,7331.5,2024-01-13,2023-10-01
PRM0003474,CTR00407,4105.71,2024-07-10,2024-04-01
PRM0003475,CTR00408,11445.44,2022-04-19,2022-01-01
PRM0003476,CTR00408,11445.44,2022-07-15,2022-04-01
PRM0003477,CTR00408,11445.44,2022-10-06,2022-07-01
PRM0003478,CTR00408,22890.88,2023-01-10,2022-10-01
PRM0003479,CTR00408,12686.41,2023-07-02,2023-04-01
PRM0003480,CTR00408,12686.41,2023-10-04,2023-07-01
PRM0003481,CTR00408,12686.41,2024-01-16,2023-10-01
PRM0003482,CTR00408,12731.62,2024-07-05,2024-04-01
PRM0003483,CTR00408,12731.62,2024-10-16,2024-07-01
PRM0003484,CTR00408,12731.62,2025-01-06,2024-10-01
PRM0003485,CTR00408,12960.02,2025-04-08,2025-01-01
PRM0003486,CTR00408,12960.02,2025-07-03,2025-04-01
PRM0003487,CTR00408,12960.02,2025-10-20,2025-07-01
PRM0003488,CTR00409,4434.21,2022-04-11,2022-01-01
PRM0003489,CTR00409,4434.21,2022-07-02,2022-04-01
PRM0003490,CTR00409,4434.21,2022-10-06,2022-07-01
PRM0003491,CTR00409,8868.42,2023-01-18,2022-10-01
PRM0003492,CTR00409,4468.8,2023-07-01,2023-04-01
PRM0003493,CTR00409,4468.8,2023-10-06,2023-07-01
PRM0003494,CTR00409,4468.8,2024-01-15,2023-10-01
PRM0003495,CTR00409,4571.86,2024-04-17,2024-01-01
PRM0003496,CTR00409,9143.72,2024-07-20,2024-04-01
PRM0003497,CTR00409,4571.86,2025-01-16,2024-10-01
PRM0003498,CTR00409,5204.45,2025-04-19,2025-01-01
PRM0003499,CTR00409,5204.45,2025-07-13,2025-04-01
PRM0003500,CTR00409,5204.45,2025-10-02,2025-07-01
PRM0003501,CTR00410,7118.68,2022-04-21,2022-01-01
PRM0003502,CTR00410,7118.68,2022-07-06,2022-04-01
PRM0003503,CTR00411,16479.86,2022-04-18,2022-01-01
PRM0003504,CTR00411,16479.86,2022-07-07,2022-04-01
PRM0003505,CTR00411,16479.86,2022-10-14,2022-07-01
PRM0003506,CTR00411,16479.86,2023-01-16,2022-10-01
PRM0003507,CTR00411,18680.19,2023-04-12,2023-01-01
PRM0003508,CTR00411,18680.19,2023-07-01,2023-04-01
PRM0003509,CTR00412,16566.22,2022-04-08,2022-01-01
PRM0003510,CTR00412,8283.11,2022-10-17,2022-07-01
PRM0003511,CTR00412,8283.11,2023-01-11,2022-10-01
PRM0003512,CTR00412,8761.79,2023-04-04,2023-01-01
PRM0003513,CTR00412,8761.79,2023-07-20,2023-04-01
PRM0003514,CTR00412,17523.58,2023-10-05,2023-07-01
PRM0003515,CTR00412,9657.64,2024-04-20,2024-01-01
PRM0003516,CTR00412,9657.64,2024-07-16,2024-04-01
PRM0003517,CTR00412,9657.64,2024-10-21,2024-07-01
PRM0003518,CTR00413,9921.26,2022-04-09,2022-01-01
PRM0003519,CTR00413,9921.26,2022-07-21,2022-04-01
PRM0003520,CTR00413,9921.26,2022-10-21,2022-07-01
PRM0003521,CTR00413,9921.26,2023-01-03,2022-10-01
PRM0003522,CTR00413,10801.0,2023-04-12,2023-01-01
PRM0003523,CTR00413,10801.0,2023-07-21,2023-04-01
PRM0003524,CTR00413,10801.0,2023-10-15,2023-07-01
PRM0003525,CTR00413,10801.0,2024-01-06,2023-10-01
PRM0003526,CTR00413,11849.36,2024-04-09,2024-01-01
PRM0003527,CTR00413,11849.36,2024-07-09,2024-04-01
PRM0003528,CTR00413,11849.36,2024-10-15,2024-07-01
PRM0003529,CTR00413,11849.36,2025-01-21,2024-10-01
PRM0003530,CTR00413,12735.44,2025-04-17,2025-01-01
PRM0003531,CTR00413,12735.44,2025-07-13,2025-04-01
PRM0003532,CTR00413,12735.44,2025-10-09,2025-07-01
PRM0003533,CTR00414,3707.29,2022-04-08,2022-01-01
PRM0003534,CTR00414,3707.29,2022-07-01,2022-04-01
PRM0003535,CTR00414,3707.29,2022-10-19,2022-07-01
PRM0003536,CTR00414,3707.29,2023-01-03,2022-10-01
PRM0003537,CTR00414,3974.77,2023-04-18,2023-01-01
PRM0003538,CTR00414,3974.77,2023-07-05,2023-04-01
PRM0003539,CTR00414,3974.77,2023-10-01,2023-07-01
PRM0003540,CTR00414,3974.77,2024-01-05,2023-10-01
PRM0003541,CTR00414,4014.67,2024-04-06,2024-01-01
PRM0003542,CTR00414,4014.67,2024-10-06,2024-07-01
PRM0003543,CTR00414,4014.67,2025-01-03,2024-10-01
PRM0003544,CTR00414,4594.17,2025-04-03,2025-01-01
PRM0003545,CTR00414,4594.17,2025-07-12,2025-04-01
PRM0003546,CTR00414,4594.17,2025-10-08,2025-07-01
PRM0003547,CTR00415,7521.69,2022-04-17,2022-01-01
PRM0003548,CTR00415,7521.69,2022-07-05,2022-04-01
PRM0003549,CTR00415,7521.69,2022-10-02,2022-07-01
PRM0003550,CTR00415,15043.38,2023-01-14,2022-10-01
PRM0003551,CTR00415,7841.09,2023-07-15,2023-04-01
PRM0003552,CTR00415,7841.09,2023-10-06,2023-07-01
PRM0003553,CTR00415,7841.09,2024-01-05,2023-10-01
PRM0003554,CTR00415,8247.36,2024-04-06,2024-01-01
PRM0003555,CTR00415,8247.36,2024-07-17,2024-04-01
PRM0003556,CTR00415,8247.36,2024-10-17,2024-07-01
PRM0003557,CTR00415,8247.36,2025-01-05,2024-10-01
PRM0003558,CTR00415,8630.34,2025-07-17,2025-04-01
PRM0003559,CTR00415,8630.34,2025-10-07,2025-07-01
PRM0003560,CTR00416,15553.96,2022-04-12,2022-01-01
PRM0003561,CTR00416,15553.96,2022-07-19,2022-04-01
PRM0003562,CTR00416,15553.96,2022-10-20,2022-07-01
PRM0003563,CTR00416,15553.96,2023-01-17,2022-10-01
PRM0003564,CTR00416,17240.52,2023-04-02,2023-01-01
PRM0003565,CTR00416,17240.52,2023-07-11,2023-04-01
PRM0003566,CTR00416,17240.52,2023-10-06,2023-07-01
PRM0003567,CTR00416,17240.52,2024-01-12,2023-10-01
PRM0003568,CTR00416,19720.65,2024-04-15,2024-01-01
PRM0003569,CTR00416,19720.65,2024-07-06,2024-04-01
PRM0003570,CTR00417,3001.51,2022-04-08,2022-01-01
PRM0003571,CTR00417,3001.51,2022-07-07,2022-04-01
PRM0003572,CTR00417,3001.51,2022-10-07,2022-07-01
PRM0003573,CTR00417,3001.51,2023-01-14,2022-10-01
PRM0003574,CTR00417,6431.96,2023-04-10,2023-01-01
PRM0003575,CTR00417,3215.98,2023-10-01,2023-07-01
PRM0003576,CTR00417,3215.98,2024-01-13,2023-10-01
PRM0003577,CTR00417,3282.64,2024-04-09,2024-01-01
PRM0003578,CTR00417,3282.64,2024-07-21,2024-04-01
PRM0003579,CTR00417,3282.64,2024-10-12,2024-07-01
PRM0003580,CTR00417,3282.64,2025-01-21,2024-10-01
PRM0003581,CTR00417,3572.85,2025-04-11,2025-01-01
PRM0003582,CTR00417,3572.85,2025-07-19,2025-04-01
PRM0003583,CTR00417,3572.85,2025-10-07,2025-07-01
PRM0003584,CTR00418,8041.29,2022-04-18,2022-01-01
PRM0003585,CTR00418,8041.29,2022-07-20,2022-04-01
PRM0003586,CTR00418,8041.29,2022-10-07,2022-07-01
PRM0003587,CTR00418,8041.29,2023-01-13,2022-10-01
PRM0003588,CTR00418,8116.08,2023-04-16,2023-01-01
PRM0003589,CTR00418,8116.08,2023-07-03,2023-04-01
PRM0003590,CTR00418,8116.08,2023-10-12,2023-07-01
PRM0003591,CTR00418,8116.08,2024-01-15,2023-10-01
PRM0003592,CTR00418,8248.75,2024-04-03,2024-01-01
PRM0003593,CTR00418,8248.75,2024-07-12,2024-04-01
PRM0003594,CTR00418,8248.75,2024-10-09,2024-07-01
PRM0003595,CTR00418,8248.75,2025-01-08,2024-10-01
PRM0003596,CTR00418,8794.96,2025-04-04,2025-01-01
PRM0003597,CTR00418,8794.96,2025-07-08,2025-04-01
PRM0003598,CTR00418,8794.96,2025-10-05,2025-07-01
PRM0003599,CTR00419,11655.14,2022-04-18,2022-01-01
PRM0003600,CTR00419,11655.14,2022-07-10,2022-04-01
PRM0003601,CTR00419,11655.14,2022-10-02,2022-07-01
PRM0003602,CTR00419,11655.14,2023-01-06,2022-10-01
PRM0003603,CTR00419,11764.57,2023-04-03,2023-01-01
PRM0003604,CTR00419,11764.57,2023-07-01,2023-04-01
PRM0003605,CTR00419,11764.57,2023-10-19,2023-07-01
PRM0003606,CTR00419,11764.57,2024-01-12,2023-10-01
PRM0003607,CTR00419,11979.78,2024-04-21,2024-01-01
PRM0003608,CTR00419,11979.78,2024-07-06,2024-04-01
PRM0003609,CTR00419,23959.56,2024-10-19,2024-07-01
PRM0003610,CTR00419,13716.26,2025-04-16,2025-01-01
PRM0003611,CTR00419,13716.26,2025-07-18,2025-04-01
PRM0003612,CTR00420,3783.7,2022-04-11,2022-01-01
PRM0003613,CTR00420,3783.7,2022-07-09,2022-04-01
PRM0003614,CTR00420,3783.7,2022-10-09,2022-07-01
PRM0003615,CTR00420,3783.7,2023-01-05,2022-10-01
PRM0003616,CTR00420,4007.13,2023-04-12,2023-01-01
PRM0003617,CTR00420,4007.13,2023-07-17,2023-04-01
PRM0003618,CTR00420,4007.13,2023-10-03,2023-07-01
PRM0003619,CTR00420,4007.13,2024-01-20,2023-10-01
PRM0003620,CTR00420,4215.74,2024-04-08,2024-01-01
PRM0003621,CTR00420,4215.74,2024-07-16,2024-04-01
PRM0003622,CTR00420,4215.74,2024-10-15,2024-07-01
PRM0003623,CTR00420,4215.74,2025-01-07,2024-10-01
PRM0003624,CTR00420,4842.05,2025-04-10,2025-01-01
PRM0003625,CTR00421,13875.72,2023-04-10,2023-01-01
PRM0003626,CTR00421,13875.72,2023-07-03,2023-04-01
PRM0003627,CTR00421,13875.72,2023-10-16,2023-07-01
PRM0003628,CTR00421,13875.72,2024-01-14,2023-10-01
PRM0003629,CTR00421,15003.48,2024-04-03,2024-01-01
PRM0003630,CTR00421,15003.48,2024-07-14,2024-04-01
PRM0003631,CTR00421,15003.48,2024-10-04,2024-07-01
PRM0003632,CTR00421,15003.48,2025-01-02,2024-10-01
PRM0003633,CTR00421,15777.74,2025-04-06,2025-01-01
PRM0003634,CTR00421,15777.74,2025-07-09,2025-04-01
PRM0003635,CTR00423,13709.35,2022-04-14,2022-01-01
PRM0003636,CTR00423,13709.35,2022-07-14,2022-04-01
PRM0003637,CTR00424,9213.67,2022-04-21,2022-01-01
PRM0003638,CTR00424,9213.67,2022-07-18,2022-04-01
PRM0003639,CTR00424,9213.67,2022-10-18,2022-07-01
PRM0003640,CTR00424,9213.67,2023-01-11,2022-10-01
PRM0003641,CTR00425,13533.47,2022-07-13,2022-04-01
PRM0003642,CTR00425,13533.47,2022-10-10,2022-07-01
PRM0003643,CTR00425,13533.47,2023-01-15,2022-10-01
PRM0003644,CTR00425,14916.24,2023-04-17,2023-01-01
PRM0003645,CTR00425,14916.24,2023-07-18,2023-04-01
PRM0003646,CTR00425,14916.24,2023-10-07,2023-07-01
PRM0003647,CTR00425,14916.24,2024-01-16,2023-10-01
PRM0003648,CTR00425,15444.13,2024-04-03,2024-01-01
PRM0003649,CTR00425,15444.13,2024-07-02,2024-04-01
PRM0003650,CTR00425,15444.13,2024-10-16,2024-07-01
PRM0003651,CTR00425,15444.13,2025-01-14,2024-10-01
PRM0003652,CTR00425,16370.26,2025-04-08,2025-01-01
PRM0003653,CTR00425,16370.26,2025-07-07,2025-04-01
PRM0003654,CTR00425,16370.26,2025-10-18,2025-07-01
PRM0003655,CTR00426,12482.99,2022-04-07,2022-01-01
PRM0003656,CTR00426,12482.99,2022-07-20,2022-04-01
PRM0003657,CTR00426,12482.99,2022-10-13,2022-07-01
PRM0003658,CTR00426,12482.99,2023-01-06,2022-10-01
PRM0003659,CTR00426,14285.42,2023-04-13,2023-01-01
PRM0003660,CTR00426,14285.42,2023-07-05,2023-04-01
PRM0003661,CTR00426,14285.42,2023-10-20,2023-07-01
PRM0003662,CTR00426,14285.42,2024-01-14,2023-10-01
PRM0003663,CTR00427,1127.59,2023-10-17,2023-07-01
PRM0003664,CTR00427,1127.59,2024-01-19,2023-10-01
PRM0003665,CTR00427,1240.47,2024-04-11,2024-01-01
PRM0003666,CTR00427,1240.47,2024-07-20,2024-04-01
PRM0003667,CTR00427,2480.94,2024-10-07,2024-07-01
PRM0003668,CTR00427,1270.73,2025-07-11,2025-04-01
PRM0003669,CTR00427,2541.46,2025-10-14,2025-07-01
PRM0003670,CTR00428,1873.05,2022-04-07,2022-01-01
PRM0003671,CTR00428,1873.05,2022-07-19,2022-04-01
PRM0003672,CTR00428,3746.1,2022-10-08,2022-07-01
PRM0003673,CTR00428,1936.91,2023-04-16,2023-01-01
PRM0003674,CTR00428,1936.91,2023-07-16,2023-04-01
PRM0003675,CTR00428,1936.91,2023-10-06,2023-07-01
PRM0003676,CTR00428,1936.91,2024-01-21,2023-10-01
PRM0003677,CTR00428,2071.21,2024-04-06,2024-01-01
PRM0003678,CTR00428,2071.21,2024-07-03,2024-04-01
PRM0003679,CTR00428,2071.21,2024-10-10,2024-07-01
PRM0003680,CTR00428,2071.21,2025-01-03,2024-10-01
PRM0003681,CTR00428,2160.17,2025-04-06,2025-01-01
PRM0003682,CTR00428,2160.17,2025-07-16,2025-04-01
PRM0003683,CTR00429,4681.92,2022-04-11,2022-01-01
PRM0003684,CTR00429,4681.92,2022-07-11,2022-04-01
PRM0003685,CTR00429,4681.92,2022-10-04,2022-07-01
PRM0003686,CTR00429,4681.92,2023-01-20,2022-10-01
PRM0003687,CTR00429,5278.43,2023-04-21,2023-01-01
PRM0003688,CTR00429,5278.43,2023-07-03,2023-04-01
PRM0003689,CTR00430,5588.07,2022-04-19,2022-01-01
PRM0003690,CTR00430,5588.07,2022-07-07,2022-04-01
PRM0003691,CTR00431,2851.83,2022-04-13,2022-01-01
PRM0003692,CTR00431,2851.83,2022-07-20,2022-04-01
PRM0003693,CTR00431,2851.83,2022-10-16,2022-07-01
PRM0003694,CTR00431,3122.64,2023-04-13,2023-01-01
PRM0003695,CTR00431,3122.64,2023-07-02,2023-04-01
PRM0003696,CTR00431,3122.64,2023-10-14,2023-07-01
PRM0003697,CTR00431,3122.64,2024-01-21,2023-10-01
PRM0003698,CTR00431,7174.36,2024-04-14,2024-01-01
PRM0003699,CTR00431,3587.18,2024-10-11,2024-07-01
PRM0003700,CTR00432,10582.55,2022-04-11,2022-01-01
PRM0003701,CTR00432,10582.55,2022-07-06,2022-04-01
PRM0003702,CTR00432,10582.55,2022-10-04,2022-07-01
PRM0003703,CTR00432,10582.55,2023-01-21,2022-10-01
PRM0003704,CTR00432,23892.32,2023-04-13,2023-01-01
PRM0003705,CTR00432,11946.16,2023-10-11,2023-07-01
PRM0003706,CTR00433,14744.14,2022-04-02,2022-01-01
PRM0003707,CTR00433,29488.28,2022-07-14,2022-04-01
PRM0003708,CTR00433,14744.14,2023-01-13,2022-10-01
PRM0003709,CTR00433,16552.99,2023-04-10,2023-01-01
PRM0003710,CTR00433,16552.99,2023-07-19,2023-04-01
PRM0003711,CTR00433,16552.99,2023-10-20,2023-07-01
PRM0003712,CTR00434,16037.62,2022-04-14,2022-01-01
PRM0003713,CTR00434,8018.81,2022-10-13,2022-07-01
PRM0003714,CTR00434,8018.81,2023-01-14,2022-10-01
PRM0003715,CTR00434,8623.13,2023-07-02,2023-04-01
PRM0003716,CTR00434,8623.13,2024-01-10,2023-10-01
PRM0003717,CTR00434,9219.41,2024-04-03,2024-01-01
PRM0003718,CTR00434,9219.41,2024-07-15,2024-04-01
PRM0003719,CTR00434,18438.82,2024-10-20,2024-07-01
PRM0003720,CTR00434,9256.67,2025-04-08,2025-01-01
PRM0003721,CTR00434,9256.67,2025-07-17,2025-04-01
PRM0003722,CTR00434,9256.67,2025-10-03,2025-07-01
PRM0003723,CTR00435,7190.89,2022-04-02,2022-01-01
PRM0003724,CTR00435,7190.89,2022-07-16,2022-04-01
PRM0003725,CTR00435,14381.78,2022-10-02,2022-07-01
PRM0003726,CTR00435,16008.56,2023-04-11,2023-01-01
PRM0003727,CTR00435,8004.28,2023-10-11,2023-07-01
PRM0003728,CTR00435,8004.28,2024-01-20,2023-10-01
PRM0003729,CTR00435,8916.85,2024-04-07,2024-01-01
PRM0003730,CTR00435,8916.85,2024-07-03,2024-04-01
PRM0003731,CTR00435,8916.85,2024-10-01,2024-07-01
PRM0003732,CTR00435,8916.85,2025-01-08,2024-10-01
PRM0003733,CTR00435,10110.58,2025-04-08,2025-01-01
PRM0003734,CTR00435,10110.58,2025-07-03,2025-04-01
PRM0003735,CTR00435,10110.58,2025-10-12,2025-07-01
PRM0003736,CTR00436,8627.62,2022-07-10,2022-04-01
PRM0003737,CTR00436,17255.24,2022-10-13,2022-07-01
PRM0003738,CTR00436,9504.0,2023-04-05,2023-01-01
PRM0003739,CTR00436,9504.0,2023-07-11,2023-04-01
PRM0003740,CTR00436,9504.0,2023-10-08,2023-07-01
PRM0003741,CTR00436,9504.0,2024-01-08,2023-10-01
PRM0003742,CTR00436,10618.04,2024-04-03,2024-01-01
PRM0003743,CTR00436,10618.04,2024-07-19,2024-04-01
PRM0003744,CTR00436,10618.04,2024-10-03,2024-07-01
PRM0003745,CTR00436,10618.04,2025-01-10,2024-10-01
PRM0003746,CTR00436,10920.31,2025-04-19,2025-01-01
PRM0003747,CTR00436,10920.31,2025-07-20,2025-04-01
PRM0003748,CTR00436,21840.62,2025-10-12,2025-07-01
PRM0003749,CTR00437,1134.91,2022-04-04,2022-01-01
PRM0003750,CTR00437,1134.91,2022-07-04,2022-04-01
PRM0003751,CTR00437,1134.91,2022-10-12,2022-07-01
PRM0003752,CTR00437,1134.91,2023-01-12,2022-10-01
PRM0003753,CTR00437,1259.02,2023-04-10,2023-01-01
PRM0003754,CTR00437,2518.04,2023-07-17,2023-04-01
PRM0003755,CTR00437,1259.02,2024-01-20,2023-10-01
PRM0003756,CTR00437,1319.25,2024-04-15,2024-01-01
PRM0003757,CTR00437,1319.25,2024-07-08,2024-04-01
PRM0003758,CTR00437,1319.25,2024-10-02,2024-07-01
PRM0003759,CTR00437,1319.25,2025-01-11,2024-10-01
PRM0003760,CTR00437,1491.84,2025-04-21,2025-01-01
PRM0003761,CTR00437,1491.84,2025-07-18,2025-04-01
PRM0003762,CTR00438,9274.79,2022-04-04,2022-01-01
PRM0003763,CTR00438,9274.79,2022-07-06,2022-04-01
PRM0003764,CTR00438,9274.79,2022-10-02,2022-07-01
PRM0003765,CTR00438,9274.79,2023-01-12,2022-10-01
PRM0003766,CTR00438,9785.06,2023-04-19,2023-01-01
PRM0003767,CTR00438,9785.06,2023-07-19,2023-04-01
PRM0003768,CTR00438,9785.06,2023-10-02,2023-07-01
PRM0003769,CTR00438,9785.06,2024-01-03,2023-10-01
PRM0003770,CTR00438,10280.68,2024-04-05,2024-01-01
PRM0003771,CTR00438,10280.68,2024-07-09,2024-04-01
PRM0003772,CTR00438,10280.68,2024-10-08,2024-07-01
PRM0003773,CTR00438,10280.68,2025-01-07,2024-10-01
PRM0003774,CTR00438,10494.06,2025-07-07,2025-04-01
PRM0003775,CTR00438,10494.06,2025-10-11,2025-07-01
PRM0003776,CTR00439,13009.35,2022-04-17,2022-01-01
PRM0003777,CTR00439,13009.35,2022-07-20,2022-04-01
PRM0003778,CTR00439,13009.35,2022-10-03,2022-07-01
PRM0003779,CTR00439,13009.35,2023-01-15,2022-10-01
PRM0003780,CTR00439,13059.16,2023-04-07,2023-01-01
PRM0003781,CTR00439,13059.16,2023-07-03,2023-04-01
PRM0003782,CTR00439,13059.16,2023-10-21,2023-07-01
PRM0003783,CTR00439,13059.16,2024-01-09,2023-10-01
PRM0003784,CTR00439,13435.9,2024-04-02,2024-01-01
PRM0003785,CTR00439,13435.9,2024-07-04,2024-04-01
PRM0003786,CTR00439,26871.8,2024-10-10,2024-07-01
PRM0003787,CTR00439,27666.78,2025-04-17,2025-01-01
PRM0003788,CTR00440,13202.42,2022-04-13,2022-01-01
PRM0003789,CTR00440,13202.42,2022-07-01,2022-04-01
PRM0003790,CTR00440,13202.42,2022-10-09,2022-07-01
PRM0003791,CTR00441,14428.07,2022-04-12,2022-01-01
PRM0003792,CTR00441,14428.07,2022-10-19,2022-07-01
PRM0003793,CTR00441,14428.07,2023-01-02,2022-10-01
PRM0003794,CTR00441,15370.53,2023-04-13,2023-01-01
PRM0003795,CTR00441,30741.06,2023-07-09,2023-04-01
PRM0003796,CTR00441,15370.53,2024-01-13,2023-10-01
PRM0003797,CTR00441,17343.95,2024-04-10,2024-01-01
PRM0003798,CTR00441,17343.95,2024-07-18,2024-04-01
PRM0003799,CTR00442,29563.5,2022-04-20,2022-01-01
PRM0003800,CTR00442,14781.75,2022-10-04,2022-07-01
PRM0003801,CTR00442,14781.75,2023-01-09,2022-10-01
PRM0003802,CTR00442,33090.5,2023-07-01,2023-04-01
PRM0003803,CTR00442,16545.25,2024-01-12,2023-10-01
PRM0003804,CTR00442,17189.73,2024-04-06,2024-01-01
PRM0003805,CTR00442,17189.73,2024-07-11,2024-04-01
PRM0003806,CTR00442,17189.73,2025-01-03,2024-10-01
PRM0003807,CTR00442,18405.55,2025-04-03,2025-01-01
PRM0003808,CTR00442,18405.55,2025-07-07,2025-04-01
PRM0003809,CTR00442,18405.55,2025-10-16,2025-07-01
PRM0003810,CTR00443,13320.78,2022-04-01,2022-01-01
PRM0003811,CTR00443,13320.78,2022-07-09,2022-04-01
PRM0003812,CTR00443,13320.78,2022-10-15,2022-07-01
PRM0003813,CTR00443,14175.49,2023-04-02,2023-01-01
PRM0003814,CTR00443,14175.49,2023-07-07,2023-04-01
PRM0003815,CTR00443,14175.49,2023-10-20,2023-07-01
PRM0003816,CTR00443,14175.49,2024-01-21,2023-10-01
PRM0003817,CTR00443,14225.15,2024-04-08,2024-01-01
PRM0003818,CTR00443,14225.15,2024-07-03,2024-04-01
PRM0003819,CTR00443,14225.15,2024-10-09,2024-07-01
PRM0003820,CTR00443,14225.15,2025-01-07,2024-10-01
PRM0003821,CTR00443,15657.62,2025-04-17,2025-01-01
PRM0003822,CTR00443,15657.62,2025-07-18,2025-04-01
PRM0003823,CTR00443,31315.24,2025-10-10,2025-07-01
PRM0003824,CTR00444,22803.6,2022-04-12,2022-01-01
PRM0003825,CTR00444,11401.8,2022-10-05,2022-07-01
PRM0003826,CTR00444,11401.8,2023-01-14,2022-10-01
PRM0003827,CTR00444,12389.76,2023-04-09,2023-01-01
PRM0003828,CTR00444,12389.76,2023-07-15,2023-04-01
PRM0003829,CTR00444,12389.76,2023-10-03,2023-07-01
PRM0003830,CTR00444,12389.76,2024-01-19,2023-10-01
PRM0003831,CTR00444,14062.71,2024-04-21,2024-01-01
PRM0003832,CTR00444,14062.71,2024-07-19,2024-04-01
PRM0003833,CTR00445,5452.62,2022-04-03,2022-01-01
PRM0003834,CTR00446,12881.11,2023-07-04,2023-04-01
PRM0003835,CTR00446,12881.11,2023-10-01,2023-07-01
PRM0003836,CTR00446,12881.11,2024-01-17,2023-10-01
PRM0003837,CTR00446,14428.95,2024-04-18,2024-01-01
PRM0003838,CTR00446,14428.95,2024-10-16,2024-07-01
PRM0003839,CTR00446,14428.95,2025-01-13,2024-10-01
PRM0003840,CTR00447,9449.39,2022-04-18,2022-01-01
PRM0003841,CTR00447,9449.39,2022-07-13,2022-04-01
PRM0003842,CTR00447,9449.39,2022-10-05,2022-07-01
PRM0003843,CTR00447,9449.39,2023-01-06,2022-10-01
PRM0003844,CTR00447,9692.29,2023-04-09,2023-01-01
PRM0003845,CTR00447,19384.58,2023-07-18,2023-04-01
PRM0003846,CTR00447,9692.29,2024-01-06,2023-10-01
PRM0003847,CTR00447,10946.92,2024-04-05,2024-01-01
PRM0003848,CTR00448,15583.59,2022-04-02,2022-01-01
PRM0003849,CTR00448,15583.59,2022-07-05,2022-04-01
PRM0003850,CTR00448,15583.59,2022-10-20,2022-07-01
PRM0003851,CTR00449,13266.88,2022-04-10,2022-01-01
PRM0003852,CTR00449,13266.88,2022-07-19,2022-04-01
PRM0003853,CTR00449,13266.88,2022-10-18,2022-07-01
PRM0003854,CTR00449,13266.88,2023-01-14,2022-10-01
PRM0003855,CTR00449,15185.01,2023-04-17,2023-01-01
PRM0003856,CTR00449,15185.01,2023-07-04,2023-04-01
PRM0003857,CTR00450,8994.94,2022-04-05,2022-01-01
PRM0003858,CTR00450,8994.94,2022-07-03,2022-04-01
PRM0003859,CTR00450,8994.94,2022-10-08,2022-07-01
PRM0003860,CTR00450,8994.94,2023-01-12,2022-10-01
PRM0003861,CTR00450,9684.07,2023-04-10,2023-01-01
PRM0003862,CTR00450,9684.07,2023-07-17,2023-04-01
PRM0003863,CTR00450,9684.07,2023-10-08,2023-07-01
PRM0003864,CTR00450,9684.07,2024-01-04,2023-10-01
PRM0003865,CTR00450,19573.92,2024-04-06,2024-01-01
PRM0003866,CTR00450,19573.92,2024-10-18,2024-07-01
PRM0003867,CTR00450,11084.71,2025-04-09,2025-01-01
PRM0003868,CTR00450,11084.71,2025-07-19,2025-04-01
PRM0003869,CTR00451,6666.82,2022-04-11,2022-01-01
PRM0003870,CTR00451,6666.82,2022-07-14,2022-04-01
PRM0003871,CTR00452,2162.68,2022-04-10,2022-01-01
PRM0003872,CTR00452,2162.68,2022-07-13,2022-04-01
PRM0003873,CTR00452,2162.68,2022-10-17,2022-07-01
PRM0003874,CTR00452,2162.68,2023-01-21,2022-10-01
PRM0003875,CTR00452,2317.56,2023-04-05,2023-01-01
PRM0003876,CTR00452,2317.56,2023-07-05,2023-04-01
PRM0003877,CTR00452,2317.56,2023-10-11,2023-07-01
PRM0003878,CTR00452,2317.56,2024-01-08,2023-10-01
PRM0003879,CTR00452,2344.61,2024-04-15,2024-01-01
PRM0003880,CTR00452,2344.61,2024-07-13,2024-04-01
PRM0003881,CTR00452,2344.61,2024-10-03,2024-07-01
